79;171;108;79;82;108
45;46;45;45;131;46
75;108;75;32;75;32
48;48;55;156;55;48
99;175;15;99;15;15
95;106;82;41;95;106
152;16;166;31;85;59
32;80;80;32;32;158
75;75;75;90;90;156
20;93;94;20;94;20
45;80;45;80;80;14
83;92;92;92;65;83
34;114;137;70;155;90
187;164;198;189;13;160
48;142;65;48;86;65
171;148;136;136;171;148
193;194;71;81;166;131
83;83;88;57;57;57
145;145;165;179;104;119
83;83;83;49;173;83
166;199;58;43;37;145
164;69;199;164;145;199
27;32;16;27;32;32
28;28;83;191;83;28
18;18;18;65;65;112
37;82;82;37;82;192
180;61;162;61;61;87
14;76;66;76;76;66
23;23;20;178;20;20
49;49;47;47;48;49
31;51;170;142;185;109
40;35;145;13;177;166
76;39;76;39;76;160
85;182;182;13;156;156
175;67;24;175;179;24
31;159;31;194;31;194
39;79;147;117;45;89
65;193;65;20;65;20
24;53;151;191;88;52
18;18;30;11;11;30
16;25;99;167;185;126
174;56;60;60;60;56
28;96;60;60;96;96
39;39;73;22;73;43
40;40;49;89;89;40
136;72;72;158;136;158
70;21;157;21;70;70
142;37;128;102;155;109
60;9;32;9;9;60
182;145;116;162;143;190
89;193;152;193;197;152
138;155;42;71;114;200
17;73;181;128;119;148
43;36;12;167;128;85
146;37;83;83;83;37
65;41;41;70;70;65
35;35;53;101;86;86
83;18;81;83;18;18
71;22;61;71;71;22
86;183;97;97;97;86
109;67;86;141;163;104
82;184;195;184;115;115
184;149;184;133;175;133
66;66;47;66;116;47
109;70;70;70;18;18
83;147;129;112;184;43
40;53;53;53;78;40
15;91;87;87;91;87
96;96;14;74;14;96
98;98;98;65;180;65
64;34;64;84;84;44
73;13;13;13;73;113
33;79;165;71;92;75
93;93;133;143;177;133
87;87;90;20;90;129
89;99;99;121;89;138
23;33;6;6;6;23
11;194;54;54;86;86
65;65;51;10;51;65
68;68;78;78;96;68
16;82;82;42;82;42
37;45;17;17;37;17
75;189;102;176;117;171
118;160;62;155;118;62
14;14;32;32;14;118
78;54;78;80;80;54
161;25;25;95;88;88
172;21;194;68;25;160
170;93;87;175;92;129
70;105;19;19;70;70
98;162;55;174;90;34
92;51;17;17;17;51
147;11;147;18;120;18
39;39;20;43;39;20
32;53;179;53;31;31
57;57;57;57;22;22
35;36;35;36;36;122
170;138;170;158;138;199
73;59;197;126;197;73
150;140;96;59;127;99
114;39;82;82;39;39
54;54;199;54;52;101
75;74;33;74;75;33
80;6;6;122;6;80
26;83;26;83;173;26
36;85;36;167;85;85
187;177;136;78;90;192
61;99;82;61;61;82
69;137;119;174;76;130
197;121;18;18;121;50
108;8;86;86;86;8
193;104;132;199;132;50
189;12;12;176;176;189
12;72;72;69;72;69
33;75;75;33;194;33
12;76;193;60;144;153
174;91;91;46;24;24
39;34;34;199;199;39
96;63;96;63;63;128
8;55;86;86;8;8
161;67;137;137;55;55
94;28;94;37;28;94
52;82;82;82;49;52
166;189;39;58;189;189
14;41;41;41;14;70
79;37;45;45;37;36
44;161;151;180;42;12
31;108;31;7;31;7
117;13;13;31;13;31
52;29;29;29;52;73
81;81;28;48;81;28
98;160;112;16;60;177
68;195;149;75;179;142
53;125;198;145;136;182
78;54;78;78;94;54
45;194;194;172;172;45
58;83;174;47;37;173
9;180;9;16;9;16
64;140;74;83;74;64
21;17;17;21;39;17
42;81;42;42;139;81
36;164;36;43;43;43
54;155;185;15;33;39
14;110;151;110;151;119
119;47;57;119;105;105
190;122;190;182;122;105
97;67;18;67;97;97
15;193;15;182;182;116
40;159;99;49;99;49
200;152;14;197;197;200
16;66;66;65;16;188
94;94;94;94;94;51
48;70;17;72;147;151
16;16;16;188;82;82
64;193;65;64;64;65
151;12;14;81;177;82
31;23;41;31;131;131
185;50;73;185;80;50
95;65;16;105;53;158
198;107;21;149;107;21
21;183;196;56;28;134
170;122;18;18;85;85
69;33;15;17;146;162
27;67;31;43;188;60
28;49;28;49;28;137
11;31;31;31;94;94
63;41;139;26;63;139
107;25;130;107;25;56
5;5;34;34;188;5
123;74;74;49;74;49
50;65;50;65;65;128
68;68;94;155;94;200
10;55;10;11;10;55
73;171;77;171;198;73
15;15;43;43;49;15
182;88;36;36;182;88
35;91;200;91;35;91
91;91;94;196;94;91
162;57;198;42;17;60
42;82;109;26;42;82
7;88;34;34;34;7
81;195;81;80;81;80
63;38;38;38;110;63
18;68;18;18;68;143
44;93;87;93;93;44
58;191;196;196;39;58
7;31;7;7;74;31
20;80;80;80;20;56
196;131;114;90;103;107
33;33;33;15;15;48
37;6;110;6;6;37
157;102;70;39;36;134
32;117;99;99;32;99
25;156;175;182;182;156
56;153;126;59;185;153
37;37;189;37;14;14
87;87;65;65;97;61
52;20;110;160;52;160
148;85;59;78;157;197
154;154;99;16;200;99
23;42;84;23;23;42
78;78;78;84;183;84
190;131;170;107;92;82
48;79;48;38;79;79
156;70;17;17;124;70
28;18;28;81;28;81
82;82;82;118;19;19
48;62;58;48;185;58
11;11;11;162;83;83
163;131;172;14;15;33
136;77;47;72;47;77
83;83;68;194;83;68
29;87;29;64;87;29
64;64;64;64;64;189
90;10;90;10;147;10
79;8;119;8;79;79
40;61;121;40;135;135
66;66;34;156;34;66
105;19;19;57;57;57
139;155;22;92;22;22
48;83;149;143;143;48
44;44;169;11;11;44
26;26;34;26;34;78
70;13;70;70;70;13
186;101;138;21;117;154
110;31;190;31;110;51
188;16;89;84;16;89
97;96;133;35;35;97
200;114;14;195;200;14
26;26;79;79;79;197
49;83;164;159;79;18
157;53;56;63;124;68
28;134;178;134;192;108
69;99;45;69;99;69
70;12;70;12;12;70
78;83;107;163;152;169
64;121;64;42;64;42
56;56;21;56;21;23
27;111;190;79;32;28
180;160;99;137;81;153
109;83;71;83;71;71
53;135;42;42;37;37
92;23;114;23;92;114
171;136;102;51;169;109
163;163;152;183;152;42
72;28;22;28;22;22
99;197;135;164;96;138
6;6;51;51;30;6
132;169;54;171;78;71
95;11;11;104;11;95
52;171;143;166;149;35
64;45;45;64;64;95
137;46;140;160;41;79
5;61;5;61;80;61
71;71;30;111;30;30
200;46;46;46;23;23
115;45;36;185;119;113
41;43;41;43;42;41
64;10;64;10;160;10
155;59;99;99;59;59
135;68;68;81;81;81
60;38;40;42;23;95
189;26;41;41;26;41
118;117;118;38;38;117
185;179;179;185;114;114
47;53;191;54;13;131
31;184;31;99;99;99
87;73;192;87;73;43
28;67;28;28;67;121
19;19;40;55;40;40
134;121;127;134;121;95
16;35;29;35;16;16
40;40;26;26;26;84
18;9;9;184;9;18
20;20;75;20;95;95
113;89;81;89;81;81
166;91;91;166;153;69
48;41;41;15;15;48
135;24;27;135;59;27
64;64;166;102;166;91
85;142;165;142;85;66
72;72;72;25;74;74
128;12;54;12;54;12
185;96;33;33;130;96
63;63;30;63;59;30
61;39;39;61;39;199
26;97;26;26;41;97
44;40;40;40;60;60
152;152;150;118;118;150
35;13;56;55;163;111
200;72;157;82;100;23
51;51;18;17;18;51
147;16;147;65;147;96
20;89;65;20;89;20
108;128;108;184;53;108
141;94;94;30;94;30
77;15;78;110;136;139
189;78;67;171;121;109
16;34;87;16;16;34
85;30;155;59;85;30
62;64;39;39;189;64
73;23;116;74;130;106
131;116;131;57;57;105
98;143;143;110;93;110
63;63;27;13;27;27
31;168;90;31;90;14
92;71;92;71;92;13
63;85;85;69;63;85
106;128;106;106;184;53
56;38;120;128;45;129
150;17;64;48;48;150
190;135;139;68;166;95
156;98;98;13;13;93
70;55;55;25;70;55
40;124;85;124;45;45
79;79;80;80;79;77
41;20;86;41;41;104
44;19;171;173;186;113
44;142;49;44;37;37
198;84;98;19;198;84
8;8;63;8;63;152
127;127;32;32;161;161
5;5;73;131;73;73
71;71;40;53;53;53
16;82;36;16;82;16
166;166;105;28;105;28
22;67;67;97;178;67
176;82;23;23;82;23
166;78;28;135;173;125
16;27;183;16;27;27
195;28;28;28;6;6
45;45;45;22;22;46
95;40;40;130;95;40
184;102;184;36;102;74
94;65;94;58;94;58
40;66;40;40;66;66
10;10;20;10;20;156
57;106;33;33;33;57
50;104;50;9;9;9
31;178;31;47;31;47
94;52;94;52;52;160
21;140;140;60;60;137
134;149;149;65;134;81
102;102;102;29;181;131
170;10;89;199;33;94
186;110;48;39;66;31
39;14;70;12;14;70
150;41;94;51;85;103
33;150;33;55;55;55
185;185;107;43;168;168
134;49;99;83;152;134
117;26;50;127;28;183
197;172;197;66;66;78
76;8;114;76;76;8
133;79;146;199;78;142
69;69;35;121;140;140
46;46;47;47;93;46
84;114;117;11;163;90
190;110;85;154;110;190
170;78;78;83;83;78
140;58;133;77;58;140
75;75;75;96;57;57
30;67;30;177;30;67
49;10;36;146;100;100
178;88;16;178;23;178
159;56;63;53;16;16
22;100;46;22;70;70
34;34;42;127;42;34
152;11;114;11;152;36
35;50;65;50;50;35
28;82;28;82;82;198
155;117;10;89;117;89
71;72;44;72;72;44
68;68;167;167;81;81
61;46;61;46;94;46
89;89;90;89;137;90
77;20;133;77;20;77
135;147;13;13;63;63
126;117;107;102;185;21
7;82;7;7;55;82
77;77;13;132;77;13
108;47;47;47;95;95
37;88;88;55;55;55
9;27;27;9;44;9
92;92;156;149;156;92
56;66;66;77;66;77
39;93;176;176;118;93
92;84;97;92;84;92
38;136;173;63;123;192
48;83;83;83;64;48
73;44;44;73;114;73
106;55;133;17;194;65
150;31;113;135;155;108
59;59;10;59;54;54
130;146;130;176;21;146
76;76;64;81;81;81
172;24;188;24;172;15
64;91;91;194;64;91
56;58;56;58;58;172
66;66;69;69;69;59
37;131;37;79;37;79
30;97;86;97;97;86
14;38;14;38;81;14
28;19;28;57;19;19
160;48;48;80;80;80
139;197;27;27;59;197
34;166;34;6;6;34
28;130;133;115;50;93
40;93;23;23;93;93
64;64;70;70;43;64
47;43;43;107;43;47
16;165;167;121;11;167
190;7;78;78;7;7
103;103;103;199;52;101
105;171;88;181;71;57
183;176;14;176;106;149
102;117;100;117;102;96
84;188;183;29;64;138
101;101;174;159;174;116
68;68;60;60;68;148
156;31;193;29;29;193
75;111;108;104;144;92
59;132;36;36;59;59
5;5;20;98;5;20
151;46;35;35;151;174
26;70;107;26;70;26
22;11;22;107;119;11
35;57;30;30;93;93
128;36;36;159;99;159
167;116;199;82;148;121
110;16;71;59;132;70
45;38;45;18;18;45
38;38;35;35;35;165
26;142;38;142;159;159
61;61;12;12;34;61
33;33;47;47;33;28
34;9;9;34;47;34
60;30;60;16;60;16
43;85;45;45;85;45
146;20;15;140;74;159
17;31;54;54;31;54
162;48;175;99;98;85
170;69;22;18;104;178
48;50;13;71;13;48
145;13;13;48;48;13
138;138;188;138;93;106
56;175;19;56;19;19
60;140;62;163;43;106
62;99;71;62;71;71
38;73;73;38;79;73
37;37;36;37;68;36
111;172;64;127;22;15
85;9;9;85;9;91
174;66;71;42;71;66
59;59;91;59;17;17
139;53;66;66;53;66
36;26;26;15;15;26
75;37;84;84;75;84
18;41;129;36;52;161
77;151;150;145;66;59
109;83;167;119;60;189
20;49;198;20;20;49
170;178;170;22;170;97
14;14;87;188;87;87
81;122;164;114;147;49
31;18;31;31;98;18
50;10;10;50;96;10
135;190;124;44;25;192
55;61;55;30;61;55
67;13;67;67;13;93
57;57;148;33;33;57
68;139;68;68;68;68
171;191;130;171;191;78
149;89;89;17;17;17
7;86;86;7;164;7
26;91;177;78;159;110
174;140;164;164;174;52
37;37;37;23;196;23
75;75;20;121;20;75
159;153;153;166;160;39
24;88;107;182;14;47
30;35;30;35;28;30
102;139;39;141;128;55
99;71;12;71;71;99
34;34;75;75;34;161
174;171;28;123;123;28
67;67;39;39;27;27
77;57;33;57;77;57
88;39;146;39;88;88
46;103;98;185;133;45
71;21;71;21;71;51
198;126;73;126;70;70
21;11;82;21;21;11
49;108;50;154;171;140
38;96;72;72;72;96
95;53;192;95;95;53
95;24;95;69;69;69
55;55;15;46;15;132
44;81;81;44;138;81
52;144;16;52;16;52
123;162;67;44;31;25
84;92;141;92;84;92
12;53;140;41;101;65
174;200;183;200;174;106
81;61;190;101;172;25
77;14;129;68;156;39
96;96;48;48;29;96
62;34;62;200;200;34
20;132;20;70;70;132
30;164;95;95;164;146
60;60;97;97;60;120
95;57;99;195;57;95
86;86;39;43;58;39
193;147;128;110;147;193
89;89;14;14;123;14
136;150;150;94;92;92
47;185;96;116;73;76
40;75;59;40;59;40
93;161;26;26;26;93
95;37;95;163;84;84
146;152;171;53;152;146
28;146;55;55;28;55
174;32;152;144;111;179
168;157;70;70;87;168
139;194;155;92;194;194
46;46;46;144;50;50
68;40;40;40;68;144
13;13;80;155;80;80
97;70;70;178;22;70
99;99;99;44;123;44
70;70;74;74;70;74
170;53;53;65;65;53
24;59;15;15;24;24
126;98;80;190;137;70
95;94;199;94;94;95
126;64;170;126;43;170
102;104;186;36;36;102
11;122;107;120;122;120
83;76;83;76;76;75
165;165;115;115;75;135
61;149;123;149;112;164
110;20;68;172;110;20
62;22;12;62;62;22
76;43;43;76;177;43
162;27;27;110;136;136
37;181;21;21;37;21
122;47;47;47;28;28
30;14;91;169;52;44
37;29;53;181;35;158
27;7;27;7;106;7
37;37;49;49;49;10
75;6;116;75;6;75
26;88;88;26;147;26
83;98;137;83;98;98
149;159;159;63;149;82
119;111;81;47;84;116
156;12;156;12;27;43
58;82;193;50;76;35
6;63;6;63;150;63
99;45;99;45;127;99
84;25;25;14;14;52
6;49;49;49;6;137
71;14;167;15;99;88
89;98;89;22;22;22
167;75;75;56;56;56
64;143;141;158;20;157
63;161;200;161;63;158
147;134;185;200;184;33
176;19;71;17;179;129
56;56;52;56;157;52
5;65;121;5;65;65
164;152;193;10;94;140
78;105;54;68;78;54
14;176;42;180;140;87
172;127;133;193;133;193
191;180;72;178;178;180
87;12;140;149;72;141
86;81;86;185;147;185
91;49;91;69;69;91
93;36;36;189;93;87
152;198;124;140;23;186
57;14;57;57;14;64
54;139;57;57;54;57
139;189;145;79;139;79
78;91;91;78;109;91
83;169;88;159;77;69
91;33;38;91;91;38
37;37;69;69;118;69
167;26;125;13;49;88
52;52;38;52;38;154
138;138;193;103;128;128
31;31;50;31;70;50
90;90;90;53;39;39
167;144;144;183;183;16
105;109;109;157;190;109
97;14;70;14;70;164
29;51;51;75;51;29
20;21;20;20;21;152
69;16;69;16;187;69
58;58;148;34;34;58
81;81;45;60;60;81
64;6;185;64;64;6
76;92;92;39;76;92
17;187;15;55;15;17
35;35;114;22;114;22
56;10;56;56;76;76
23;100;136;163;143;85
24;186;69;24;24;69
128;145;146;145;146;94
69;19;69;89;89;69
39;39;15;171;15;15
63;63;50;50;168;50
37;79;79;27;27;27
48;48;53;175;48;53
97;72;60;175;175;97
93;67;67;185;67;93
135;126;117;135;21;117
66;90;70;71;127;126
33;94;33;94;33;151
70;89;106;133;134;130
134;134;199;148;199;154
52;181;131;29;52;52
47;24;21;21;24;24
73;102;75;73;184;184
20;11;11;94;20;11
163;55;93;125;38;157
26;94;94;113;26;94
27;96;27;96;27;177
64;35;64;174;64;35
42;46;46;46;150;42
40;40;34;34;40;32
98;79;98;75;98;75
178;132;32;16;73;187
62;46;46;62;135;62
72;53;60;53;53;72
12;12;12;68;68;12
25;111;43;111;37;37
43;44;43;43;93;44
71;116;98;98;71;71
130;130;29;113;40;130
44;65;11;65;37;11
88;57;57;88;57;42
15;112;15;117;43;112
198;15;134;15;75;134
16;116;30;16;30;30
41;195;32;32;41;194
25;85;10;85;10;85
183;183;74;74;156;156
31;82;103;106;189;92
103;83;83;171;178;103
77;195;135;80;195;195
67;200;67;200;16;45
178;159;80;51;80;159
167;23;176;103;144;151
49;181;197;49;167;197
186;182;165;108;56;114
138;177;40;40;177;100
11;46;46;11;11;168
73;89;89;73;110;73
38;13;38;13;38;133
199;136;29;51;166;39
67;81;121;81;188;67
44;44;147;36;44;36
9;10;27;9;9;10
132;152;163;196;50;56
172;71;176;106;71;172
39;121;37;138;58;57
151;53;82;80;169;180
88;112;125;110;78;74
92;142;133;133;92;182
163;141;98;34;163;34
82;95;95;49;49;49
19;40;137;19;40;19
177;11;79;12;51;36
71;86;71;167;86;86
14;71;16;16;14;14
28;95;87;28;95;95
53;30;99;30;99;30
92;49;92;49;180;49
75;75;120;149;155;120
46;46;131;131;98;195
37;37;173;35;37;35
87;74;87;74;87;146
35;54;35;95;95;95
114;25;25;25;5;5
43;169;128;107;12;118
39;64;87;64;11;87
16;26;26;162;162;29
128;69;128;77;69;193
181;156;141;176;171;160
80;47;74;47;47;80
40;34;34;40;115;40
80;167;56;36;56;167
42;61;61;42;61;68
164;171;145;61;197;75
65;85;85;69;65;65
48;48;47;47;155;48
80;80;162;177;16;177
60;116;50;163;156;35
151;104;151;104;43;43
92;92;119;24;92;24
45;52;11;45;195;195
76;27;131;27;27;76
120;104;104;42;42;42
63;41;125;41;63;63
116;10;39;178;132;161
78;49;78;39;78;49
92;92;92;22;92;92
154;73;95;73;73;95
190;175;40;175;114;190
21;64;64;64;192;21
181;160;111;57;57;181
21;144;191;76;153;95
98;87;98;73;98;73
197;97;97;72;72;125
82;10;198;10;82;82
55;68;68;55;68;68
94;78;94;30;78;94
40;94;5;5;94;94
172;113;185;168;44;132
56;89;143;41;141;170
22;22;133;22;78;78
13;47;47;142;13;47
49;98;98;125;49;49
130;114;32;131;32;131
85;144;85;150;66;66
27;184;148;184;27;123
70;80;70;80;77;80
90;85;195;154;37;118
70;70;30;30;30;99
42;42;42;185;86;86
20;20;47;20;47;157
187;30;109;30;187;109
10;10;38;158;38;38
30;21;30;30;10;21
104;30;33;147;67;193
43;187;36;133;56;152
57;72;180;60;60;57
36;92;51;51;36;36
41;39;39;19;39;41
184;168;168;102;102;32
122;122;160;48;196;196
15;135;83;15;83;83
158;133;148;180;128;142
89;89;89;35;96;96
38;74;38;74;76;74
103;30;163;103;30;169
51;155;54;85;54;85
36;36;55;87;36;55
80;10;10;80;26;80
15;70;70;191;15;70
170;195;195;135;170;65
162;98;98;141;162;96
55;132;94;94;55;132
83;83;7;103;83;7
46;46;46;23;23;159
50;51;180;50;50;51
11;48;11;79;79;11
134;134;43;131;43;131
40;121;121;101;45;40
21;87;146;43;87;21
15;15;183;20;20;20
57;163;95;95;57;57
26;177;132;86;175;71
65;41;41;65;119;65
23;162;162;23;195;195
109;34;40;40;34;34
87;116;116;55;87;95
184;93;58;93;58;93
112;34;95;34;34;95
26;30;87;26;26;30
44;119;89;45;89;89
17;58;86;17;58;58
42;83;115;42;83;83
66;57;57;66;57;156
90;63;63;38;181;181
10;102;190;79;158;197
28;43;161;43;161;43
52;113;91;12;12;52
194;61;194;53;104;104
155;170;200;44;177;85
124;167;124;167;136;136
155;11;114;11;114;84
161;114;117;161;114;197
199;25;36;199;70;36
61;35;177;61;35;61
85;160;160;85;21;70
57;58;96;96;57;96
124;74;182;199;17;133
127;73;41;176;73;127
45;8;85;8;45;8
150;34;27;34;27;34
200;200;147;46;46;130
47;29;45;29;47;29
153;45;193;45;44;44
21;21;81;81;162;81
41;41;67;67;157;67
48;145;48;25;25;25
99;117;40;62;103;77
49;118;146;173;76;31
133;19;81;133;154;81
165;119;165;196;176;196
143;186;163;20;11;146
13;13;129;7;7;7
33;33;13;33;181;13
199;111;52;111;101;111
68;15;68;90;90;90
6;5;184;5;6;6
200;7;22;7;22;7
58;58;28;28;48;28
39;162;73;39;73;39
15;17;95;161;172;110
52;43;52;52;62;43
94;128;112;94;108;108
42;42;16;16;16;124
36;68;36;45;36;68
23;60;18;190;173;90
46;163;84;84;46;46
40;40;40;163;80;80
114;155;162;167;71;185
64;191;27;27;64;27
93;48;48;22;22;48
34;17;164;34;17;17
156;53;53;153;185;185
90;170;25;25;25;90
68;153;153;68;199;188
50;91;27;27;91;91
54;91;91;72;91;54
107;184;70;130;151;181
24;112;24;44;44;44
54;84;50;69;34;183
24;77;87;167;200;33
71;71;147;68;68;71
104;196;162;199;81;14
40;42;161;42;85;161
98;98;40;98;72;40
9;9;99;103;99;99
30;10;10;91;10;91
177;14;92;14;177;190
78;78;75;75;157;78
75;32;28;119;71;154
31;19;79;19;79;19
53;53;17;85;85;53
165;34;26;34;26;34
59;14;153;59;14;59
70;70;88;88;103;70
116;119;92;112;183;87
186;85;186;85;164;164
71;105;64;45;27;193
84;86;86;83;83;83
28;190;137;105;58;58
47;62;62;62;16;16
24;169;24;24;69;69
72;72;96;96;96;97
64;106;106;180;70;106
116;10;129;20;16;67
24;56;24;69;24;69
36;36;79;168;79;36
30;17;195;17;30;17
147;178;178;147;24;24
143;171;20;72;143;20
37;89;82;147;176;173
92;179;179;87;87;104
160;58;58;38;58;38
121;144;167;152;95;53
163;190;36;73;61;93
68;60;60;60;20;68
169;149;168;183;89;17
43;97;120;43;97;97
45;45;169;72;72;72
61;63;68;68;141;63
191;120;194;120;123;191
124;58;96;124;37;96
127;170;178;127;61;170
47;42;107;47;131;107
24;67;67;79;24;67
48;164;12;29;168;173
88;31;139;142;92;63
29;155;188;32;80;176
46;195;77;170;36;178
18;18;54;54;57;18
114;114;113;59;31;113
127;131;34;127;26;26
138;192;128;138;68;68
25;17;25;58;58;25
52;52;11;11;50;157
56;35;12;12;35;195
49;67;36;67;49;49
172;63;144;25;172;63
77;155;145;145;58;155
142;95;96;140;162;110
171;87;174;182;104;71
48;55;148;48;48;55
120;21;111;158;176;119
124;199;114;199;114;120
28;184;51;100;184;51
153;49;189;189;38;163
67;5;5;5;67;170
69;67;67;26;78;26
56;114;121;122;133;179
5;46;46;46;58;5
10;10;10;55;169;55
143;96;35;39;31;32
37;74;185;37;37;74
67;67;109;48;67;48
111;75;187;75;156;156
52;78;52;32;52;32
188;195;195;80;188;80
90;165;19;90;90;19
74;82;21;21;82;82
77;77;36;57;77;57
81;7;174;7;7;81
67;67;93;67;178;93
98;98;61;98;61;97
29;33;29;160;33;33
77;64;64;77;132;84
27;97;97;97;86;27
69;172;70;27;55;154
146;92;146;146;155;139
177;69;69;141;177;95
55;21;55;92;108;108
100;189;187;183;171;158
156;70;64;200;122;155
89;121;80;80;89;89
146;139;192;26;174;159
62;49;75;75;49;75
47;47;166;90;90;166
92;10;122;108;108;92
164;10;11;10;10;11
41;86;74;156;156;86
20;91;138;138;200;138
128;85;53;85;184;85
109;140;127;158;109;158
77;170;80;80;77;80
30;99;99;30;99;132
129;103;195;103;71;129
37;37;42;37;114;42
84;19;84;12;19;84
18;18;18;31;68;31
70;200;38;70;38;171
22;22;77;36;77;22
184;196;135;84;110;121
28;177;152;152;14;177
68;68;57;57;57;44
68;148;68;59;148;59
10;94;148;24;94;10
63;63;43;43;63;108
60;98;18;60;60;18
52;126;18;174;182;164
99;80;99;120;80;99
151;169;73;175;27;25
89;43;32;43;121;121
169;33;179;33;186;179
146;166;197;125;166;125
39;84;84;39;84;89
171;171;114;70;70;114
140;56;66;19;143;67
84;66;79;79;66;66
179;21;196;62;90;122
6;160;68;6;68;68
22;49;22;49;49;139
193;26;117;123;26;193
84;84;83;84;83;34
33;99;24;99;24;99
25;128;25;192;138;192
31;189;50;50;189;15
79;88;82;109;29;160
81;55;55;197;55;81
65;65;58;122;58;176
83;73;80;80;83;80
67;48;48;67;190;67
40;43;40;43;43;112
76;55;55;177;76;76
89;89;135;89;90;90
152;46;25;46;25;75
54;54;67;163;67;54
84;79;84;32;32;84
60;60;56;143;143;56
11;11;86;11;75;75
27;25;31;31;27;31
33;65;33;33;54;54
46;46;11;11;11;55
117;50;155;117;173;155
109;109;33;95;72;95
100;150;68;113;137;68
22;138;181;11;89;60
120;10;190;134;108;58
32;32;191;143;143;191
24;24;86;24;86;71
86;78;98;98;98;86
167;29;29;85;85;85
182;95;44;167;31;24
13;123;123;48;163;163
39;39;45;45;114;39
137;200;200;128;197;181
11;11;15;15;15;177
38;109;28;188;12;138
186;163;12;163;174;174
60;15;15;15;100;60
64;64;20;20;156;64
178;36;21;21;21;36
166;198;56;88;127;22
96;62;20;41;176;182
51;51;51;97;97;171
162;120;60;156;176;93
105;105;65;65;100;129
46;46;96;85;85;85
85;85;94;117;94;94
83;83;83;83;94;94
117;117;160;144;153;160
70;88;88;88;70;97
53;53;96;53;96;16
76;84;76;84;76;58
84;33;67;33;67;67
129;185;129;68;68;48
81;7;7;7;81;141
24;157;92;29;111;89
82;183;82;44;44;44
23;200;28;182;182;28
6;6;47;35;35;6
185;28;185;28;176;50
25;83;172;153;153;25
78;36;20;20;78;20
35;35;70;35;70;115
23;16;20;86;128;172
33;22;150;33;22;33
121;195;88;134;129;62
105;13;13;10;10;13
43;62;43;62;43;115
17;152;70;24;17;152
180;162;87;67;67;67
65;93;29;65;65;29
141;46;28;141;119;119
22;9;22;9;197;22
25;69;25;25;69;196
69;70;70;70;69;81
19;177;91;177;19;80
95;14;121;165;194;126
73;76;76;73;192;73
193;153;36;133;143;191
19;134;19;91;19;91
153;32;15;15;153;32
140;137;72;72;137;22
28;28;75;75;28;22
31;18;178;46;94;83
13;13;88;60;60;60
120;90;197;155;174;189
80;80;80;57;181;57
15;15;37;15;32;32
33;94;94;74;33;33
22;64;64;92;22;64
48;48;64;48;36;36
56;38;87;107;107;56
32;32;99;99;128;32
75;88;75;38;88;75
43;33;33;43;175;43
5;88;5;88;5;88
149;137;126;145;172;147
54;87;145;198;151;125
122;94;124;192;47;139
21;43;43;21;43;113
9;91;9;91;9;161
127;106;188;93;127;127
199;15;15;18;199;72
183;46;183;151;144;151
200;84;150;55;84;55
57;48;74;57;48;57
21;68;21;53;53;21
34;34;14;34;19;19
126;16;126;36;126;11
68;38;68;68;86;38
198;189;174;189;174;194
156;93;120;93;143;120
10;18;10;18;18;60
158;59;39;90;113;68
38;36;38;170;55;38
81;61;93;81;61;81
44;19;44;44;19;49
46;126;28;19;20;87
131;99;60;51;60;51
193;162;126;162;134;126
57;41;41;57;57;73
163;96;96;6;6;96
162;51;30;119;119;30
181;72;27;27;72;36
141;88;100;141;57;100
107;94;189;47;94;189
21;21;72;72;192;72
18;18;98;98;18;29
133;110;79;167;133;167
31;192;131;163;90;47
63;90;134;182;76;92
167;194;26;147;173;163
130;185;69;185;153;69
86;86;24;69;69;86
190;190;128;128;74;41
99;8;8;137;99;8
40;175;86;86;13;147
71;71;90;90;107;71
149;38;31;38;31;38
57;24;170;151;166;99
61;61;11;173;61;11
193;88;93;196;102;139
8;10;10;10;8;174
78;187;119;168;19;77
125;21;13;13;21;125
99;59;59;59;189;99
59;46;46;59;46;79
43;43;43;77;40;77
44;29;165;29;44;29
155;38;173;125;39;76
13;12;13;13;28;28
153;72;22;78;152;98
62;62;11;11;62;72
192;103;185;188;107;89
23;53;53;25;53;25
42;41;42;41;41;29
118;44;44;150;118;150
67;77;67;75;77;67
183;117;37;117;117;156
10;68;116;68;68;10
95;95;129;45;45;95
50;69;50;10;50;69
89;89;44;89;194;44
16;95;16;95;32;95
52;165;181;181;165;52
30;11;149;138;65;69
35;45;45;45;58;35
102;23;85;85;23;23
199;10;43;140;199;117
40;75;75;166;166;18
25;67;76;25;67;67
147;76;77;195;147;77
80;80;183;18;18;80
44;27;22;44;44;27
33;138;45;169;87;129
60;28;60;60;193;28
118;140;55;37;24;178
23;26;23;26;73;26
165;134;195;165;76;195
132;149;27;177;32;81
184;172;58;167;176;117
86;53;65;137;161;68
199;91;108;11;11;199
52;52;171;20;94;94
20;20;36;29;36;36
68;117;194;175;184;163
26;20;26;86;26;104
10;10;98;98;10;63
87;87;56;110;56;56
104;116;188;104;116;200
14;165;24;24;24;14
32;141;180;130;32;130
46;5;46;46;146;5
100;69;97;40;90;172
174;102;64;174;102;64
93;59;96;59;93;193
75;60;52;60;60;52
5;5;54;59;54;54
42;42;21;121;21;42
186;65;34;34;65;186
79;36;49;79;36;79
96;96;9;96;9;185
13;59;13;13;8;8
69;51;11;52;173;83
27;62;179;62;27;62
