21;87;22;1
5;8;34;34
56;41;24;26
76;50;5;67
64;56;19;37
25;8;23;89
62;80;38;65
55;12;23;73
20;17;56;83
39;39;55;88
19;67;66;75
67;10;33;62
84;19;89;72
40;42;31;22
66;53;70;72
89;25;73;78
33;60;81;84
41;62;84;17
83;50;76;3
1;89;89;13
70;59;33;65
52;72;41;22
48;23;4;45
50;69;71;47
27;3;50;7
17;78;12;71
64;60;82;55
40;38;26;17
6;65;59;35
37;55;62;82
84;54;55;16
61;20;90;10
4;49;40;40
76;69;25;40
14;77;70;28
79;84;43;3
41;85;42;8
29;25;48;51
46;9;90;67
84;63;47;10
67;49;22;90
81;18;23;36
17;44;84;65
29;54;61;16
78;59;23;42
40;88;29;16
72;68;84;8
69;90;50;76
72;47;74;59
35;24;6;17
41;13;84;37
12;16;55;77
54;3;32;51
62;29;4;47
50;14;36;87
29;37;60;12
45;41;46;5
42;71;30;31
54;22;56;60
15;72;52;1
30;28;6;69
23;32;33;14
29;59;8;12
73;22;48;61
39;49;42;45
80;37;23;3
76;61;68;17
57;50;22;87
81;44;7;50
18;64;66;29
34;78;69;65
75;4;77;89
39;60;9;14
73;67;76;79
39;89;58;11
56;6;66;65
57;41;19;87
81;30;24;34
54;76;37;82
2;11;56;6
90;83;4;79
17;37;14;1
14;73;89;79
49;58;19;32
53;6;37;35
81;29;59;51
89;39;86;73
88;61;31;47
58;67;62;56
19;83;73;62
89;28;62;71
48;63;27;74
78;76;18;52
38;34;34;57
47;80;90;45
78;14;86;28
26;73;18;56
31;80;21;76
58;55;16;30
36;35;7;6
86;13;30;90
56;80;50;53
29;70;76;28
51;13;68;88
25;34;59;38
27;5;48;61
4;9;47;81
37;7;2;74
7;13;64;77
57;85;72;36
67;4;48;35
49;87;48;9
20;15;23;55
51;12;88;27
53;58;76;56
7;25;70;90
40;40;29;5
41;42;31;32
70;2;52;42
51;79;21;22
50;66;42;84
67;55;75;81
52;82;62;17
35;13;57;44
47;63;33;76
76;43;88;45
90;3;66;63
66;71;77;55
63;69;28;2
71;49;12;9
82;49;90;42
54;21;80;12
72;52;58;42
11;1;72;50
67;24;41;12
58;3;58;89
77;81;16;3
4;18;19;25
4;42;57;72
44;15;61;76
40;5;21;79
22;86;44;49
29;45;16;20
19;87;88;53
48;62;28;56
54;68;75;6
35;50;6;20
24;14;71;8
29;79;85;5
61;7;43;16
8;27;86;68
74;16;10;33
23;76;74;16
31;70;78;34
88;4;8;41
27;28;41;68
78;52;22;25
6;50;22;90
10;70;47;77
3;11;28;48
46;67;18;80
3;13;49;12
72;76;35;55
35;69;33;66
90;85;18;28
70;1;13;68
58;16;40;60
62;24;64;26
14;20;1;31
57;89;54;39
19;4;16;52
74;43;39;77
42;66;18;17
16;9;21;78
12;56;76;30
67;19;24;51
29;46;77;39
29;53;26;63
85;44;39;36
3;83;35;33
45;34;11;18
41;33;48;11
76;50;69;23
57;83;11;48
28;33;50;38
14;77;29;72
57;11;51;1
72;32;40;52
30;88;88;86
68;63;4;59
34;59;11;71
70;31;22;79
81;67;18;73
19;80;70;48
50;58;30;56
23;80;26;9
83;21;33;76
54;1;12;5
72;26;34;29
7;74;81;33
12;12;40;24
58;87;49;81
90;35;85;84
43;87;21;42
89;33;19;26
27;82;87;61
9;64;61;80
89;89;85;67
59;37;60;82
42;72;33;12
70;43;72;79
80;43;17;85
39;51;38;80
39;16;22;75
5;7;16;78
48;53;31;57
79;32;46;10
73;29;43;45
25;57;25;3
21;83;17;2
15;7;41;87
1;58;52;21
37;53;58;52
75;79;45;24
81;56;20;69
35;5;35;22
77;33;6;4
68;57;79;73
9;74;80;12
57;46;84;76
89;50;69;22
21;61;80;7
26;54;13;53
43;23;75;34
4;25;58;86
65;78;81;74
90;43;67;21
15;13;3;48
29;71;63;23
31;35;35;26
49;85;47;70
17;5;21;46
7;57;58;45
88;31;44;71
52;1;85;49
15;41;66;14
8;76;72;10
64;52;27;79
44;20;5;3
2;10;55;25
81;83;29;35
28;18;37;42
47;20;22;9
89;7;77;74
34;54;85;17
49;78;31;23
8;70;81;71
54;26;32;23
10;13;67;84
71;6;79;83
3;4;19;15
64;82;70;12
1;83;4;41
21;12;82;90
52;65;71;75
18;40;56;50
46;85;23;75
86;10;75;28
19;85;54;47
28;23;61;89
75;11;5;74
5;53;23;83
54;21;31;50
54;36;21;32
62;48;84;64
28;60;31;50
12;12;79;83
68;2;74;73
82;63;26;75
85;28;86;29
55;58;15;53
51;74;13;83
36;3;16;1
19;3;25;76
85;87;85;22
26;10;47;10
20;59;24;86
26;44;2;66
40;35;42;13
35;16;5;10
84;52;38;48
69;89;21;3
25;30;34;43
54;43;77;7
34;84;48;79
56;31;26;52
41;19;86;1
71;86;90;87
84;38;6;39
44;29;34;64
65;19;7;43
81;23;2;9
57;70;51;35
18;86;67;39
64;74;67;17
7;28;29;66
41;31;52;59
75;41;75;78
40;74;68;20
12;71;26;43
4;82;20;57
79;21;52;31
84;51;12;63
42;73;18;68
44;17;11;66
65;67;52;8
79;21;27;82
54;18;46;49
46;47;51;1
72;82;51;8
82;64;25;19
49;51;36;33
41;86;57;9
60;48;31;66
47;1;32;23
26;15;83;39
87;16;36;80
19;8;41;43
11;73;70;5
38;3;42;78
53;6;86;3
42;40;8;33
19;77;32;25
80;54;11;38
55;6;57;15
48;72;68;38
16;18;85;83
29;57;5;39
72;31;56;42
1;38;70;47
27;82;88;37
48;59;23;80
75;18;79;39
83;82;40;47
90;11;49;65
60;4;56;17
16;83;60;41
15;40;14;63
48;77;32;8
4;47;80;24
56;19;61;53
75;10;49;26
21;90;67;44
36;25;4;15
60;2;2;35
23;71;78;81
87;42;77;51
39;87;85;58
14;2;37;74
18;57;54;8
60;8;43;83
19;46;16;3
8;89;89;30
87;29;50;88
60;64;74;78
12;87;51;38
75;74;11;45
54;45;69;66
44;3;88;8
28;41;38;36
40;76;73;47
65;25;19;60
15;39;11;29
52;42;60;18
48;64;50;14
21;79;88;12
75;87;80;24
18;88;45;31
1;13;40;1
41;50;50;21
87;8;1;44
87;85;3;45
39;40;22;1
42;66;85;45
83;25;42;76
1;50;17;65
49;11;69;22
62;35;90;47
15;70;89;78
63;42;64;65
60;81;21;30
42;11;76;38
18;41;69;73
37;13;83;15
17;58;73;70
78;34;65;35
20;4;86;25
75;61;62;58
49;3;66;67
22;39;12;12
13;1;45;86
79;18;64;4
61;35;5;34
37;22;60;42
65;56;90;68
34;4;44;49
26;20;38;86
35;27;6;13
54;45;44;83
34;25;8;50
37;25;8;79
35;63;28;65
26;46;59;48
76;5;36;41
20;46;65;69
60;68;5;65
33;45;31;81
29;9;23;74
42;86;65;15
7;49;74;19
61;42;45;19
39;75;80;66
80;60;18;48
20;38;84;51
5;1;54;74
47;66;81;75
42;52;68;60
51;81;60;27
19;59;60;17
30;56;29;28
81;63;23;31
69;50;85;49
75;24;75;78
19;28;43;32
64;41;20;41
1;26;65;57
18;26;19;21
27;86;71;8
75;69;4;41
75;37;81;31
60;39;89;20
79;6;39;80
58;58;65;73
79;89;64;7
88;34;47;85
24;13;89;76
37;85;78;46
72;68;24;42
24;49;1;9
14;73;27;53
6;5;65;19
71;20;45;11
58;39;16;26
37;67;17;39
11;85;36;22
71;36;39;19
57;62;51;80
68;33;86;5
68;9;27;48
29;75;56;38
56;78;8;6
57;56;76;44
55;34;47;60
5;15;50;47
30;52;82;8
58;40;38;80
72;40;43;90
1;61;73;51
86;13;1;78
57;13;87;59
58;12;2;70
48;64;48;57
62;15;63;65
7;14;41;14
81;46;18;61
55;45;43;73
62;60;81;26
33;61;27;44
39;21;20;52
42;33;29;22
49;41;72;62
63;2;23;59
37;51;77;71
41;72;58;33
60;57;4;89
53;73;48;5
24;72;16;74
73;2;8;77
56;33;62;72
58;3;69;17
15;72;23;58
21;83;76;4
86;45;84;77
50;17;46;28
43;50;85;3
58;20;16;57
28;74;87;48
18;57;41;26
53;53;5;37
7;71;12;75
78;32;54;2
85;83;33;23
36;53;16;9
62;87;4;69
78;46;22;59
20;51;64;87
35;43;35;34
39;68;56;54
45;49;59;52
78;46;20;78
3;1;54;58
79;24;84;53
26;25;32;40
52;69;16;79
17;76;85;40
89;56;36;88
20;4;12;21
40;68;15;54
62;10;53;88
42;41;57;89
72;2;83;63
19;85;34;5
68;61;38;82
14;4;50;56
21;12;90;72
6;22;46;41
40;15;34;40
22;88;3;42
88;4;84;53
54;56;30;30
48;83;58;60
66;21;16;37
1;90;51;6
26;23;37;42
53;85;6;59
76;42;18;34
28;31;52;10
89;29;71;14
55;37;68;34
58;16;18;68
14;4;6;36
64;78;83;56
14;84;67;84
60;22;31;8
81;21;16;29
83;5;72;71
51;57;33;89
50;32;53;79
87;32;39;83
57;4;19;42
58;17;22;58
84;57;36;28
50;72;81;30
27;37;5;84
88;45;81;11
4;69;42;56
41;67;10;6
66;75;87;5
40;41;35;72
21;31;77;44
77;65;32;37
51;61;83;23
41;11;81;62
22;62;12;37
27;67;88;62
38;72;69;24
57;61;70;57
21;70;51;29
35;64;35;65
45;80;26;53
14;56;58;61
36;21;53;52
37;15;2;58
43;50;80;47
82;38;40;10
55;34;7;61
72;56;74;27
10;16;44;29
64;77;4;1
43;34;83;42
55;39;52;76
26;51;22;10
6;43;3;58
54;52;32;33
66;6;39;51
18;62;58;68
80;87;30;55
35;5;85;88
40;28;61;42
76;53;87;2
12;81;90;45
64;40;22;57
24;30;53;62
83;5;1;11
22;24;50;84
74;74;39;39
17;58;54;52
66;5;3;3
67;12;72;31
24;1;11;32
85;7;74;87
29;60;65;42
22;1;84;71
17;45;80;14
84;57;57;85
57;24;45;61
43;2;18;88
31;28;74;5
21;81;26;15
40;40;43;44
50;52;69;50
33;67;58;16
41;36;4;55
54;5;70;81
6;6;63;50
17;79;31;42
63;48;52;82
25;58;14;87
82;73;88;87
75;72;56;4
26;46;19;77
31;75;77;45
10;14;52;25
33;80;83;4
1;74;55;46
58;1;79;55
11;8;23;62
30;32;46;33
37;45;34;58
25;84;11;17
23;32;30;21
29;44;4;78
36;39;52;23
59;75;20;49
54;75;20;16
70;12;31;67
75;34;28;70
70;75;32;70
27;39;18;77
43;64;90;16
32;31;82;60
32;40;59;12
90;45;64;42
86;77;89;38
5;65;71;20
11;79;70;39
85;39;61;9
61;23;70;45
18;14;79;38
48;23;36;42
81;62;70;35
44;86;62;65
53;22;44;62
65;76;78;21
47;88;68;81
44;83;90;34
90;24;51;18
53;48;23;34
1;39;23;66
47;4;55;90
24;89;20;34
21;46;52;65
69;14;3;24
89;32;69;56
78;59;84;27
52;34;72;26
4;15;13;88
76;31;36;70
80;87;22;39
4;28;17;17
89;53;23;55
13;46;26;4
46;60;68;88
30;80;66;41
85;18;41;87
35;69;89;12
41;87;18;87
90;26;32;78
66;39;70;49
47;60;42;53
58;9;68;23
82;57;13;73
52;72;66;5
28;31;55;15
46;67;42;28
65;4;86;66
51;61;56;31
55;11;47;64
79;46;71;65
41;15;15;43
15;63;37;32
6;88;62;73
66;10;84;84
64;89;19;85
90;4;57;76
59;80;87;64
28;38;56;33
42;23;13;20
50;17;31;69
28;20;56;88
79;85;63;73
32;18;63;35
87;29;43;52
90;28;73;70
22;35;45;52
81;60;66;26
88;10;54;26
83;6;53;40
11;48;63;9
61;78;4;86
85;62;54;7
27;15;18;9
76;6;29;4
40;61;67;72
39;39;27;67
88;78;57;71
50;79;70;19
3;64;23;17
88;65;54;9
41;3;48;60
15;84;12;82
3;86;28;46
12;86;19;5
38;66;5;45
37;36;14;32
69;43;35;1
60;72;8;28
75;28;59;86
73;29;55;67
59;59;4;86
38;85;77;61
23;85;89;8
32;27;81;88
31;54;20;6
42;50;16;24
25;88;59;13
55;43;78;80
38;84;41;12
37;50;62;85
74;14;76;61
66;84;62;65
49;24;2;69
46;72;53;42
18;16;79;19
81;44;56;39
61;70;43;74
38;24;38;60
34;41;9;28
12;7;80;38
16;17;56;31
69;62;42;15
24;88;46;5
58;16;45;7
5;39;44;39
72;77;40;64
1;90;19;19
5;60;85;46
31;39;67;57
4;85;70;50
51;89;46;47
69;31;32;25
57;65;16;55
16;18;24;29
59;13;56;89
82;31;81;41
43;2;38;51
70;45;17;21
7;14;24;4
52;3;10;18
56;33;78;89
29;7;44;17
30;71;22;25
26;64;86;40
42;60;68;78
50;6;35;52
28;72;79;13
8;29;13;52
84;22;15;52
37;70;75;30
78;74;13;31
2;21;70;16
24;12;8;55
77;85;37;6
23;27;70;15
14;70;41;25
86;30;64;22
52;68;75;85
44;57;42;39
90;27;88;56
37;56;5;65
88;39;38;42
10;83;90;69
80;82;46;82
85;67;25;73
15;37;23;4
32;77;6;46
36;9;3;87
19;39;1;59
53;34;31;75
40;81;58;47
76;83;56;54
40;52;42;28
3;84;48;37
80;64;25;24
15;88;10;90
21;42;1;56
79;58;71;45
42;48;75;55
8;86;9;38
38;37;41;67
17;7;23;74
79;38;35;29
40;27;66;11
19;29;84;81
42;32;16;38
56;60;34;34
29;8;81;65
45;45;14;56
56;37;33;14
23;11;40;18
15;49;12;2
87;19;66;74
16;84;48;42
61;31;57;16
83;41;14;74
6;45;6;36
31;65;2;70
12;76;28;75
10;39;8;66
26;16;30;9
35;66;89;86
57;75;35;68
84;9;86;89
72;6;29;83
16;47;69;21
2;26;54;55
13;90;44;88
40;6;62;15
79;40;30;79
83;11;83;3
63;33;59;46
84;7;21;84
21;42;89;81
2;73;53;36
72;47;56;59
69;78;41;62
31;67;45;12
16;19;20;85
8;62;83;89
49;77;68;8
51;79;66;90
82;71;77;80
36;34;12;79
65;86;86;85
54;83;86;55
53;70;89;3
6;18;60;70
16;80;45;48
9;79;53;74
29;52;30;31
19;24;69;24
35;78;37;39
2;81;90;76
50;59;7;72
11;18;67;47
89;53;68;22
31;27;4;58
59;75;40;85
6;58;15;69
36;35;76;74
59;46;5;2
27;35;22;1
7;58;9;32
29;17;28;82
19;88;32;88
78;86;82;73
46;40;12;85
17;14;12;90
27;22;25;61
17;85;86;86
77;9;12;2
18;70;55;41
6;29;81;64
7;55;74;65
44;67;5;79
6;89;51;67
77;47;1;35
68;90;29;26
33;37;23;31
4;24;19;20
65;80;34;58
84;18;82;72
60;21;81;55
35;35;18;19
12;48;52;72
33;76;57;18
43;12;30;62
80;64;42;32
58;12;30;81
64;21;77;73
44;69;2;12
69;50;41;30
89;84;11;51
48;40;83;56
75;28;10;82
25;45;67;88
73;30;68;46
10;76;33;86
12;71;78;52
90;36;3;72
42;59;52;36
19;14;54;33
61;60;5;67
37;52;63;62
19;79;66;22
35;82;76;12
33;34;81;53
40;30;59;10
88;55;62;15
71;65;4;40
51;17;84;90
10;67;88;10
5;7;54;55
22;3;10;46
78;14;86;84
22;18;18;17
86;75;57;75
33;52;71;5
71;43;71;35
29;41;34;38
33;81;69;89
76;39;85;59
85;49;85;32
49;89;10;15
2;39;64;13
3;37;33;64
51;19;78;81
30;18;37;31
63;18;20;19
41;83;59;39
38;31;62;48
50;11;38;65
48;57;8;8
76;14;66;9
42;88;75;58
61;36;5;65
11;75;50;2
52;65;89;51
71;55;77;54
70;79;44;30
14;81;2;34
45;45;8;80
4;45;57;76
29;13;66;72
60;35;83;31
72;61;55;18
58;89;43;63
79;15;75;9
46;15;85;30
86;30;34;56
56;7;5;76
52;15;7;68
62;24;52;54
75;22;33;63
52;83;32;55
79;56;32;88
63;19;79;81
8;70;25;61
50;67;4;59
78;74;55;25
27;18;54;64
50;86;78;74
4;50;41;61
49;10;89;78
47;80;83;20
63;7;39;69
79;88;35;74
1;42;75;64
64;36;66;61
81;39;69;23
13;11;15;25
41;85;90;37
44;60;73;18
65;72;74;75
51;56;58;27
56;50;1;89
1;26;7;86
74;23;1;81
89;31;31;14
42;44;76;46
6;13;1;41
51;41;9;41
87;77;40;62
53;3;20;72
49;38;74;64
15;26;45;66
21;79;68;34
74;76;66;8
44;71;67;9
60;84;18;86
89;56;28;31
61;28;71;44
51;2;90;51
62;30;62;42
46;3;21;3
55;80;41;61
79;88;41;33
6;55;20;10
41;62;45;62
55;53;84;5
43;31;84;10
1;16;1;48
86;84;70;77
17;83;17;58
33;16;61;33
61;50;64;79
74;49;61;1
74;29;86;52
34;80;59;48
78;31;74;64
84;87;74;78
60;84;79;24
55;3;66;50
11;73;27;5
22;37;15;62
66;7;67;30
55;34;76;65
68;89;29;83
58;13;41;41
82;30;78;27
20;25;24;30
40;4;63;68
85;73;21;49
42;79;85;33
85;1;49;38
86;2;20;32
72;67;17;35
72;4;84;33
47;81;59;38
69;30;52;45
68;68;13;65
70;74;25;20
13;42;17;15
14;83;73;29
68;52;55;65
88;23;67;20
89;56;75;18
38;62;21;15
64;44;25;9
25;45;22;49
39;83;6;16
53;59;78;1
42;53;42;39
78;60;3;26
9;17;78;5
37;76;34;26
37;26;49;4
71;22;70;45
47;68;30;75
56;32;85;51
27;21;74;35
11;46;80;6
89;28;66;6
29;44;39;2
22;39;81;8
3;39;7;16
18;90;70;28
67;22;90;73
90;6;77;59
3;87;18;5
3;76;28;90
9;66;17;89
27;3;25;44
43;18;36;19
54;43;6;61
41;29;63;78
16;73;48;59
51;74;39;49
58;17;25;17
70;9;28;71
88;42;36;18
44;56;2;36
46;37;69;42
82;48;26;82
83;55;82;41
2;36;23;29
57;37;56;71
70;57;17;79
39;58;54;21
48;2;54;54
88;64;71;1
81;90;26;47
26;26;5;1
81;85;63;71
10;15;9;33
53;85;12;50
40;18;30;36
69;42;37;36
18;32;19;10
8;4;45;62
82;90;76;9
23;36;43;4
2;32;20;9
82;62;21;14
30;86;52;20
86;18;7;13
28;47;15;13
90;87;18;19
85;47;4;5
80;30;58;29
69;62;90;45
66;64;5;45
79;10;62;60
90;22;13;81
83;70;48;79
33;29;14;22
40;13;31;36
87;84;5;26
34;2;40;2
20;80;65;71
9;28;12;58
23;29;13;89
82;70;55;41
1;90;57;41
7;47;22;42
10;46;80;49
43;18;75;60
51;39;6;71
60;6;63;51
47;53;63;57
28;58;83;26
57;39;75;3
61;32;24;56
28;26;52;38
78;23;88;69
40;66;64;58
23;9;75;78
83;63;71;89
57;44;56;35
48;72;13;4
50;44;74;9
65;87;40;40
44;76;75;36
1;21;74;66
22;72;87;26
13;61;80;45
1;11;85;37
90;10;27;63
36;40;22;26
4;68;66;75
4;68;15;39
28;90;43;47
41;86;56;51
34;32;12;52
72;83;13;48
63;60;73;54
84;2;47;74
4;38;40;70
85;15;27;76
84;48;13;45
60;86;64;53
25;63;21;36
6;70;46;36
20;61;67;57
26;8;5;77
9;45;35;58
56;68;49;83
41;79;19;81
21;21;35;54
87;4;3;69
65;42;65;44
79;34;36;57
59;28;28;62
23;42;31;43
75;79;60;76
23;85;79;37
84;41;27;55
23;84;73;75
27;38;86;30
14;46;39;61
84;64;2;6
79;19;48;46
46;73;4;64
8;42;14;54
20;33;83;25
68;2;30;3
63;75;64;44
39;35;13;67
37;35;24;78
83;84;86;14
70;12;53;26
53;41;18;65
67;42;47;61
43;65;55;42
56;39;2;82
19;26;38;4
44;18;82;7
37;51;76;35
40;60;55;13
38;33;66;69
12;62;20;90
2;43;32;34
82;53;90;30
42;79;43;17
10;55;12;74
10;70;53;41
78;54;50;83
51;75;15;14
55;13;76;10
53;83;83;22
54;73;32;59
87;40;88;8
17;29;13;59
47;56;77;35
13;14;38;1
30;90;54;81
63;7;40;78
42;48;68;70
30;56;29;87
43;21;49;64
60;86;45;84
31;40;55;78
8;69;69;13
68;77;63;78
45;79;18;81
50;15;36;54
61;49;78;23
29;78;56;34
39;52;16;45
50;31;62;28
66;41;6;74
87;75;31;46
39;5;23;83
53;50;81;87
71;90;71;27
30;68;47;38
42;2;34;9
18;19;71;46
49;82;44;75
86;70;42;24
10;38;4;78
84;4;72;82
39;51;86;13
50;72;79;25
57;50;14;1
6;11;13;83
89;11;65;41
51;52;10;13
28;31;85;10
9;11;79;16
38;63;83;52
41;32;68;87
23;14;82;39
87;67;32;65
88;37;12;70
58;33;58;34
64;75;59;81
13;30;71;14
18;72;87;2
66;90;33;24
17;73;51;80
9;16;77;46
30;63;81;27
28;66;37;24
60;68;15;16
52;21;7;42
6;86;84;5
55;65;18;70
51;78;59;25
40;52;32;27
30;57;90;70
56;62;89;84
54;76;40;46
75;67;69;49
38;12;61;21
58;76;44;71
14;54;79;28
69;47;75;76
27;63;80;25
76;17;69;73
61;38;8;1
17;32;45;31
45;33;7;30
25;70;54;36
84;15;47;62
38;15;53;85
70;67;34;50
49;85;20;68
86;66;89;29
7;59;38;12
34;4;14;24
44;46;59;88
56;89;23;66
40;14;74;62
21;56;14;55
44;50;42;14
35;56;84;17
9;87;57;6
17;35;4;51
18;55;23;47
53;71;7;11
12;46;90;60
14;89;13;68
77;67;18;58
52;65;36;62
53;88;9;63
52;4;5;33
63;75;81;81
36;25;16;12
74;85;64;55
66;30;25;76
90;2;67;19
30;42;43;26
83;74;34;49
75;85;50;74
36;26;37;65
70;64;30;75
65;86;45;27
39;3;44;16
10;64;16;38
21;77;70;33
17;39;22;84
57;83;62;14
51;87;89;8
16;32;41;54
11;68;40;60
17;9;16;21
12;16;88;12
11;5;24;87
31;54;36;62
90;15;8;39
34;40;40;82
55;11;15;57
14;75;53;43
86;55;57;65
61;24;69;49
82;64;88;41
34;65;62;80
86;30;87;87
42;87;7;59
70;36;65;25
79;82;15;15
19;43;31;27
73;65;4;35
23;21;64;27
35;24;15;50
57;87;60;59
55;78;52;4
22;74;2;3
8;44;32;10
68;50;43;13
69;4;41;88
41;18;83;19
89;88;24;25
11;88;48;49
80;43;60;33
5;34;88;34
87;17;27;5
49;63;1;66
11;9;33;16
51;24;42;28
83;65;43;18
7;20;75;66
9;55;78;18
16;24;41;45
64;37;50;43
8;73;33;22
73;40;19;33
17;70;46;34
58;4;75;29
53;53;54;34
86;40;43;71
53;77;4;63
31;38;60;17
86;38;76;49
54;52;5;89
10;4;28;88
22;37;5;84
4;60;32;69
65;39;62;1
2;73;10;56
47;3;27;7
58;1;12;78
23;21;12;36
16;21;66;14
63;46;32;72
13;1;4;69
18;58;51;16
9;1;18;24
84;31;23;55
19;61;2;10
85;67;48;58
47;7;83;2
4;8;72;12
72;59;52;84
82;73;39;15
14;60;31;51
83;18;6;59
14;16;15;77
14;40;55;45
26;12;11;45
53;83;57;62
34;86;47;28
65;31;57;37
52;68;63;76
37;47;36;50
39;66;40;66
81;1;24;5
3;43;17;17
35;29;85;82
21;23;63;51
8;51;89;69
89;56;30;51
42;19;23;33
16;12;63;7
12;54;77;81
15;39;15;48
79;49;77;20
18;26;65;5
41;1;33;3
37;59;61;1
78;80;79;34
41;19;64;35
75;57;62;66
76;70;75;68
13;34;27;9
44;3;7;50
11;7;8;31
75;63;63;63
60;80;34;51
84;50;32;89
59;75;39;26
88;64;47;39
19;8;3;41
36;49;33;42
60;17;34;28
88;43;67;80
17;33;61;11
45;20;39;66
77;47;4;87
28;55;18;70
27;40;44;69
61;52;27;8
22;25;53;31
35;32;45;57
5;31;12;76
27;17;64;32
80;59;51;27
70;25;3;11
14;19;74;80
58;23;7;44
70;30;20;39
88;59;54;85
6;4;81;83
7;35;25;53
81;62;54;16
5;76;22;90
45;6;36;24
56;55;18;62
10;20;37;14
69;35;39;42
30;90;44;74
19;71;55;30
43;60;63;40
82;26;45;14
68;33;83;79
45;61;15;16
79;50;20;1
55;33;28;74
73;26;85;67
1;48;82;26
28;71;1;43
53;53;85;16
61;39;79;11
73;19;17;39
14;73;33;50
55;59;37;20
3;36;42;57
46;8;50;51
86;71;46;65
59;1;69;19
6;49;68;85
73;33;77;46
32;71;75;36
47;45;82;72
26;27;29;83
89;24;1;43
80;20;34;30
17;71;50;80
71;23;72;16
65;76;45;57
38;39;59;58
18;8;5;77
39;54;8;22
5;67;3;28
30;56;88;6
37;67;29;29
64;51;14;51
20;58;66;4
69;4;15;29
53;81;41;32
64;49;61;44
51;26;12;74
90;48;68;51
57;19;43;24
58;4;90;6
13;70;65;37
58;64;81;1
44;38;57;88
72;90;75;90
12;31;13;8
30;3;70;28
45;32;40;34
40;7;32;87
58;88;73;24
28;42;35;27
21;21;23;54
87;74;57;54
16;90;85;21
75;10;20;46
57;54;10;44
74;39;35;72
23;34;67;16
6;69;58;34
1;72;77;69
86;51;6;59
11;20;57;75
69;14;13;88
78;42;7;15
41;36;34;50
88;62;48;32
57;55;80;55
59;78;46;63
87;69;86;81
54;81;86;64
19;65;53;1
71;70;50;12
3;66;36;68
81;7;73;8
84;42;34;43
26;34;42;29
59;90;15;82
8;45;19;68
47;78;14;64
83;55;39;43
75;15;65;36
54;16;70;72
42;69;54;23
62;28;48;49
71;16;29;58
25;61;63;53
66;15;62;82
52;69;19;9
63;30;60;65
48;70;6;57
48;38;64;8
67;9;11;39
69;81;38;69
1;5;81;49
45;11;74;36
16;77;89;6
26;30;78;16
70;33;89;69
53;56;63;22
88;80;51;74
48;44;31;28
22;52;81;54
17;3;35;73
12;18;78;45
88;1;88;54
22;12;51;16
64;61;29;26
40;30;47;65
32;10;7;11
72;13;52;5
23;36;75;71
72;60;89;40
36;77;34;35
41;9;40;64
86;67;67;86
53;54;1;20
56;76;61;16
49;88;4;29
10;68;37;32
8;75;20;88
23;83;18;46
56;57;82;65
73;59;70;73
86;79;38;35
23;27;3;80
3;22;13;3
5;20;60;6
26;87;86;29
76;29;56;1
85;61;47;58
61;19;21;12
75;40;65;35
68;28;51;30
27;24;6;55
43;38;59;69
59;6;16;44
54;55;73;50
65;12;47;64
71;48;86;77
1;77;67;14
86;34;31;39
32;85;84;55
8;65;39;72
20;25;1;26
22;48;9;9
24;17;86;65
16;65;23;56
63;7;43;15
87;6;69;19
16;71;67;18
28;83;38;2
4;2;32;89
65;8;36;65
18;79;10;38
27;85;18;49
36;41;44;55
66;60;32;29
68;8;11;38
24;27;5;88
50;80;39;18
81;85;2;31
90;69;32;12
20;28;25;67
87;76;87;36
1;75;60;76
47;84;30;74
20;64;90;75
71;12;14;84
82;4;83;3
55;60;2;28
50;42;12;88
6;18;76;27
64;25;41;26
44;37;73;45
43;48;50;61
46;78;14;61
9;26;47;32
49;23;51;7
59;15;14;82
65;47;65;88
38;38;15;68
47;28;26;29
70;61;3;41
43;87;21;13
21;24;5;57
65;50;87;69
33;48;33;47
58;21;26;12
69;9;30;24
28;83;73;21
50;13;44;82
40;71;84;79
90;19;87;8
85;28;68;17
43;77;55;64
74;2;29;24
45;52;10;3
81;56;2;89
45;57;41;43
12;55;67;73
47;22;14;68
71;43;48;45
40;55;54;24
55;16;50;61
82;65;31;28
88;6;35;6
62;32;10;13
6;87;77;71
51;51;10;8
83;58;24;49
1;66;72;88
62;33;5;84
29;57;64;14
81;2;84;53
8;49;44;18
2;46;65;80
8;11;44;71
66;12;37;53
81;89;73;38
27;43;17;71
72;23;68;69
43;34;73;80
4;4;76;38
74;37;40;13
19;85;54;57
17;57;9;69
64;44;5;52
83;84;24;57
82;82;40;21
24;60;77;67
46;36;57;53
4;25;11;58
11;18;55;83
55;8;46;11
8;86;52;6
86;48;34;9
86;67;4;34
62;76;82;65
68;54;46;60
16;57;27;20
19;7;53;72
49;88;59;4
66;47;21;30
86;26;10;27
90;25;85;30
62;12;58;65
42;42;66;72
9;64;39;1
63;17;24;73
64;25;74;60
39;18;44;73
4;2;82;79
4;84;50;59
27;81;3;77
41;62;25;53
67;40;89;25
44;69;24;64
62;2;50;44
6;83;50;55
13;68;37;87
7;5;34;21
8;36;50;25
22;55;31;70
78;44;68;80
40;26;62;75
44;73;66;83
1;62;11;6
34;19;88;6
43;54;29;75
59;52;1;16
11;61;21;8
48;60;76;82
28;26;10;81
28;89;63;68
46;64;2;79
69;51;40;55
71;10;43;27
46;79;68;45
4;34;60;83
3;61;67;85
50;70;90;63
48;41;79;14
77;33;78;4
22;71;1;23
75;49;13;42
